1	1	16384	1.87611e-09	792.502
1	1	16384	1.87611e-09	793.256
1	1	16384	1.87611e-09	801.807
1	1	16384	1.87611e-09	793.204
1	1	16384	1.87611e-09	792.769
1	2	16384	1.87611e-09	412.788
1	2	16384	1.87611e-09	411.486
1	2	16384	1.87611e-09	414.555
1	3	16384	1.87611e-09	282.746
1	3	16384	1.87611e-09	284.589
1	3	16384	1.87611e-09	285.058
1	4	16384	1.87611e-09	224.425
1	4	16384	1.87611e-09	225.678
1	4	16384	1.87611e-09	228.668
1	4	16384	1.87611e-09	225.403
1	4	16384	1.87611e-09	219.949
1	5	16384	1.87611e-09	182.012
1	5	16384	1.87611e-09	183.253
1	5	16384	1.87611e-09	181.422
1	5	16384	1.87611e-09	183.681
1	5	16384	1.87611e-09	182.411
1	6	16384	1.87611e-09	160.446
1	6	16384	1.87611e-09	158.462
1	6	16384	1.87611e-09	160.911
1	6	16384	1.87611e-09	160.47
1	6	16384	1.87611e-09	158.884
1	3	16384	1.87611e-09	283.535
1	3	16384	1.87611e-09	285.206
1	2	16384	1.87611e-09	415.257
1	2	16384	1.87611e-09	415.705
1	12	16384	1.87611e-09	95.2794
1	12	16384	1.87611e-09	94.0439
1	12	16384	1.87611e-09	94.0134
1	12	16384	1.87611e-09	93.9585
1	12	16384	1.87611e-09	95.2113
1	11	16384	1.87611e-09	100.722
1	11	16384	1.87611e-09	100.276
1	11	16384	1.87611e-09	100.663
1	11	16384	1.87611e-09	99.9251
1	11	16384	1.87611e-09	99.9971
1	10	16384	1.87611e-09	107.737
1	10	16384	1.87611e-09	107.592
1	10	16384	1.87611e-09	107.316
1	10	16384	1.87611e-09	107.308
1	10	16384	1.87611e-09	106.44
1	9	16384	1.87611e-09	114.959
1	9	16384	1.87611e-09	115.151
1	9	16384	1.87611e-09	115.192
1	9	16384	1.87611e-09	115.461
1	9	16384	1.87611e-09	115.896
1	8	16384	1.87611e-09	126.564
1	8	16384	1.87611e-09	126.424
1	8	16384	1.87611e-09	126.89
1	8	16384	1.87611e-09	125.693
1	8	16384	1.87611e-09	126.539
1	7	16384	1.87611e-09	140.21
1	7	16384	1.87611e-09	139.519
1	7	16384	1.87611e-09	138.996
1	7	16384	1.87611e-09	139.31
1	7	16384	1.87611e-09	138.926
